time,disk_0,disk_1,disk_2,disk_3,disk_4,disk_5,disk_6,disk_7,disk_8,disk_9,disk_10,disk_11,disk_12,disk_13,disk_14,disk_15,disk_16,disk_17,disk_18,disk_19,disk_20,disk_21,disk_22,disk_23,disk_24,disk_25,disk_26,disk_27,disk_28,disk_29,disk_30,disk_31,disk_32,disk_33,disk_34,disk_35,disk_36,disk_37,disk_38,disk_39,disk_40,disk_41,disk_42,disk_43,disk_44,disk_45,disk_46,disk_47,disk_48,disk_49,disk_50,disk_51,disk_52,disk_53,disk_54,disk_55,disk_56,disk_57,disk_58,disk_59,disk_60,disk_61,disk_62,disk_63,disk_64,disk_65,disk_66,disk_67,disk_68,disk_69,opened, ,tasks_0,tasks_1,tasks_2,tasks_3,tasks_4,tasks_5,tasks_6,tasks_7,tasks_8,tasks_9,tasks_10,tasks_11,tasks_12,tasks_13,tasks_14,tasks_15,tasks_16,tasks_17,tasks_18,tasks_19,tasks_20,tasks_21,tasks_22,tasks_23,tasks_24,tasks_25,tasks_26,tasks_27,tasks_28,tasks_29,tasks_30,tasks_31,tasks_32,tasks_33,tasks_34,tasks_35,tasks_36,tasks_37,tasks_38,tasks_39,tasks_40,tasks_41,tasks_42,tasks_43,tasks_44,tasks_45,tasks_46,tasks_47,tasks_48,tasks_49,tasks_50,tasks_51,tasks_52,tasks_53,tasks_54,tasks_55,tasks_56,tasks_57,tasks_58,tasks_59,tasks_60,tasks_61,tasks_62,tasks_63,tasks_64,tasks_65,tasks_66,tasks_67,tasks_68,tasks_69
  671,-9,-9,-9,-9,-9,-9,-2,-9,-9,21,-9,-9,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-2,-9,-9,-9,-9, 0,-2,-9,-7,-2, 0,-2,-7,-9,-2,-9,-7,-9,-9,-7,-9,-2,-7,-7,-9, 5, ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,1,0,1,1,2,1,1,0,1,0,1,0,0,1,0,1,1,1,0
  672,-9,-9,-9,-9,-8,-9,-1,-9,-9, 0,-9,-9,-1,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-1,-9,-9,-9,-9, 0,-1,-9,-6,-1, 0,-1,-6,-9,-1,-9,-6,-9,-9,-6,-9,-1,-6,-6,-9, 5, ,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0
  673,-9,-9,-9,-9,-7,-9, 0,-9,-9, 0,-9,-9, 0,-9,-9,-9,-9,-9,-9,-7,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9, 0,-9,-9,-9,-9, 0, 0,-9,-5, 0, 0, 0,-5,-9, 0,-9,-5,-9,-9,-5,-9, 0,-5,-5,-9,13, ,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0
  674,-9,-9,-9,-9,-6,-9, 0,-9,-9, 0,-9,-9, 0,-9,-9,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9, 0,-9,-9,-9,-9, 0, 0,-9,-4, 0, 0, 0,-4,-9, 0,-9,-4,-9,-9,-4,-9, 0,-4,-4,-9,13, ,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0
  675,-9,-9,-9,-9,-5,-9, 0,-9,-9, 0,-9,-9, 0,-9,-9,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9, 0,-9,-9,-8,-9,-3,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-8, 0,-9, 0,-9,-9,-9,-9, 0, 0,-9,-3, 0, 0, 0,-3,-9, 0,-9,-3,-9,-9,-3,-9, 0,-3,-3,-8,13, ,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,0,4,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1
  676,-9,-9,-9,-9,-4,-9, 0,-9,-9, 1,-9,-9, 0,-9,-9,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9,-9, 0,-9,-9,-7,-9,-2,-9,-9,-9,-7,-9,-9,-9,-9,-9,-9,-7, 0,-9, 0,-9,-9,-9,-9, 0, 0,-9,-2, 0, 0, 0,-2,-9, 0,-9,-2,-9,-9,-2,-9, 0,-2,-2,-7,13, ,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,2,0,3,0,0,0,0,3,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1
  677,-9,-9,-9,-9,-3,-9, 0,-9,-9, 2,-9,-9, 0,-9,-9,-9,-9,-9,-9,-3,-9,-9,-9,-9,-9,-9, 1,-9,-9,-6,-9,-1,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-6, 0,-9, 0,-9,-9,-9,-9, 0, 0,-9,-1, 0, 1, 0,-1,-9, 0,-9,-1,-9,-9,-1,-9, 0,-1,-1,-6,13, ,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
  678,-9,-9,-9,-9,-2,-9, 1,-9,-9, 3,-9,-9, 0,-9,-9,-9,-9,-9,-9,-2,-9,-9,-9,-9,-9,-9, 2,-9,-9,-5,-9, 0,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9,-5, 0,-9, 0,-9,-9,-9,-9, 0, 1,-9, 0, 1, 2, 1, 0,-9, 1,-9, 0,-9,-9, 0,-9, 1, 0, 0,-5,20, ,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
  679,-9,-9,-9,-9,-1,-9, 2,-9,-9, 4,-9,-9, 0,-9,-9,-9,-9,-9,-9,-1,-9,-9,-9,-9,-9,-9, 3,-9,-9,-4,-9, 0,-9,-9,-9,-4,-9,-9,-9,-9,-9,-9,-4, 0,-9, 0,-9,-9,-9,-9, 0, 2,-9, 0, 2, 3, 2, 0,-9, 2,-9, 0,-9,-9, 0,-9, 2, 0, 0,-4,20, ,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
  680,-9,-9,-9,-9, 0,-9, 3,-9,-9, 5,-9,-9, 0,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9, 4,-9,-9,-3,-9, 0,-9,-9,-9,-3,-9,-9,-9,-9,-9,-9,-3, 0,-9, 0,-9,-9,-9,-9, 0, 3,-9, 0, 3, 4, 3, 0,-9, 3,-9, 0,-9,-9, 0,-9, 3, 0, 0,-3,22, ,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
  681,-9,-9,-9,-9, 0,-9, 4,-9,-9, 6,-9,-9, 0,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9, 5,-9,-9,-2,-9, 0,-9,-9,-9,-2,-9,-9,-9,-9,-9,-9,-2, 0,-9, 0,-9,-9,-9,-9, 0, 4,-9, 0, 4, 5, 4, 0,-9, 4,-9, 0,-9,-9, 0,-9, 4, 0, 0,-2,22, ,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
  682,-9,-9,-9,-9, 0,-9, 5,-9,-9, 7,-9,-9, 0,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9, 6,-9,-9,-1,-9, 0,-9,-9,-9,-1,-9,-9,-9,-9,-9,-9,-1, 0,-9, 0,-9,-9,-9,-9, 0, 5,-9, 0, 5, 6, 5, 0,-9, 5,-9, 0,-9,-9, 0,-9, 5, 0, 0,-1,22, ,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
  683,-9,-9,-9,-9, 0,-9, 6,-9,-9, 8,-9,-8, 0,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-8,-9, 7,-9,-9, 0,-9, 0,-8,-9,-9, 0,-9,-9,-9,-9,-9,-9, 0, 0,-9, 0,-9,-9,-9,-9, 0, 6,-9, 1, 6, 7, 6, 1,-9, 6,-9, 1,-9,-9, 1,-9, 6, 1, 1, 0,26, ,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,2,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
  684,-9,-9,-9,-9, 0,-9, 7,-9,-9, 9,-9,-7, 0,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-7,-9, 8,-9,-9, 0,-9, 0,-7,-9,-9, 0,-9,-9,-9,-9,-9,-9, 0, 0,-9, 0,-9,-9,-9,-9, 0, 7,-9, 2, 7, 8, 7, 2,-9, 7,-9, 2,-9,-9, 2,-9, 7, 2, 2, 0,26, ,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
  685,-9,-9,-9,-9, 1,-9, 8,-9,-9,10,-9,-6, 0,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-6,-9, 9,-9,-9, 0,-9, 0,-6,-9,-9, 0,-9,-9,-9,-9,-9,-9, 0, 1,-9, 0,-9,-9,-9,-9, 0, 8,-9, 3, 8, 9, 8, 3,-9, 8,-9, 3,-9,-9, 3,-9, 8, 3, 3, 0,26, ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
  686,-9,-9,-9,-9, 2,-9, 9,-9,-9,11,-9,-5, 0,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-5,-9,10,-9,-9, 0,-9, 0,-5,-9,-9, 0,-9,-9,-9,-9,-9,-9, 0, 2,-9, 1,-9,-9,-9,-9, 0, 9,-9, 4, 9,10, 9, 4,-9, 9,-9, 4,-9,-9, 4,-9, 9, 4, 4, 0,26, ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
  687,-9,-9,-9,-9, 3,-9,10,-9,-9,12,-9,-4, 0,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-4,-9,11,-9,-9, 0,-9, 0,-4,-9,-9, 0,-9,-9,-9,-9,-9,-9, 0, 3,-9, 2,-9,-9,-9,-9, 0,10,-9, 5,10,11,10, 5,-9,10,-9, 5,-9,-9, 5,-9,10, 5, 5, 0,26, ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  688,-9,-9,-9,-9, 4,-9,11,-9,-9,13,-9,-3, 0,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-3,-9,12,-9,-9, 0,-9, 0,-3,-9,-9, 1,-9,-9,-9,-9,-9,-9, 1, 4,-9, 3,-9,-9,-9,-9, 0,11,-9, 6,11,12,11, 6,-9,11,-9, 6,-9,-9, 6,-9,11, 6, 6, 1,26, ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  689,-9,-9,-9,-9, 5,-9,12,-9,-9,14,-9,-2, 0,-9,-9,-9,-9,-9,-9, 1,-9,-9,-9,-9,-2,-9,13,-9,-9, 0,-9, 0,-2,-9,-9, 2,-9,-9,-9,-9,-9,-9, 2, 5,-9, 4,-9,-9,-9,-9, 1,12,-9, 7,12,13,12, 7,-9,12,-9, 7,-9,-9, 7,-9,12, 7, 7, 2,26, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  690,-9,-9,-9,-9, 6,-9,13,-9,-9,15,-9,-1, 1,-9,-9,-9,-9,-9,-9, 2,-9,-9,-9,-9,-1,-9,14,-9,-9, 0,-9, 0,-1,-9,-9, 3,-9,-9,-9,-9,-9,-9, 3, 6,-9, 5,-9,-9,-9,-9, 2,13,-9, 8,13,14,13, 8,-9,13,-9, 8,-9,-9, 8,-9,13, 8, 8, 3,26, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  691,-9,-9,-9,-9, 7,-9,14,-9,-9,16,-9, 0, 2,-9,-9,-9,-9,-9,-9, 3,-9,-9,-9,-9, 0,-9,15,-9,-9, 0,-9, 1, 0,-9,-9, 4,-9,-9,-9,-9,-9,-9, 4, 7,-9, 6,-9,-9,-9,-9, 3,14,-9, 9,14,15,14, 9,-9,14,-9, 9,-9,-9, 9,-9,14, 9, 9, 4,29, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  692,-9,-9,-9,-9, 8,-9,15,-9,-9,17,-9, 0, 3,-9,-9,-9,-9,-9,-9, 4,-9,-9,-9,-9, 0,-9,16,-9,-9, 0,-9, 2, 0,-9,-9, 5,-9,-9,-9,-9,-9,-9, 5, 8,-9, 7,-9,-9,-9,-9, 4,15,-9,10,15,16,15,10,-9,15,-9,10,-9,-9,10,-9,15,10,10, 5,29, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  693,-9,-9,-9,-9, 9,-9,16,-9,-9,18,-9, 0, 4,-9,-9,-9,-9,-9,-9, 5,-9,-9,-9,-9, 0,-9,17,-9,-9, 0,-9, 3, 0,-9,-9, 6,-9,-9,-9,-9,-9,-9, 6, 9,-9, 8,-9,-8,-9,-9, 0,16,-8,11, 0,17, 0,11,-9, 0,-9,11,-8,-9, 0,-9, 0,11,11, 0,29, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
  694,-9,-9,-9,-9,10,-9,17,-9,-9,19,-9, 0, 5,-9,-9,-9,-9,-9,-9, 6,-9,-9,-9,-9, 0,-9,18,-9,-9, 0,-9, 4, 0,-9,-9, 7,-9,-9,-9,-9,-9,-9, 7,10,-9, 9,-9,-7,-9,-9, 0,17,-7,12, 0,18, 0,12,-9, 0,-9,12,-7,-9, 0,-9, 0,12,12, 0,29, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
  695,-9,-9,-9,-9,11,-9,18,-9,-9,20,-9, 0, 6,-9,-9,-9,-9,-9,-9, 7,-9,-9,-9,-9, 0,-9,19,-9,-9, 0,-9, 5, 0,-9,-9, 8,-9,-9,-9,-9,-9,-9, 8,11,-9,10,-9,-6,-9,-9, 0,18,-6,13, 0,19, 0,13,-9, 0,-9,13,-6,-9, 0,-9, 0,13,13, 0,29, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
  696,-9,-9,-9,-9,12,-9,19,-9,-9,21,-9, 1, 7,-9,-9,-9,-9,-9,-9, 8,-9,-9,-9,-9, 0,-9,20,-9,-9, 0,-9, 6, 0,-9,-9, 9,-9,-9,-9,-9,-9,-9, 9,12,-9,11,-9,-5,-9,-9, 0,19,-5,14, 0,20, 0,14,-9, 0,-9,14,-5,-9, 0,-9, 0,14,14, 0,29, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
  697,-9,-9,-9,-9,13,-9,20,-9,-9,22,-9, 2, 8,-9,-9,-9,-9,-9,-9, 9,-9,-9,-9,-9, 0,-9,21,-9,-9, 0,-9, 7, 0,-9,-9,10,-9,-9,-9,-9,-9,-9,10,13,-9,12,-9,-4,-9,-9, 1,20,-4,15, 1,21, 1,15,-9, 1,-9,15,-4,-9, 1,-9, 1,15,15, 1,29, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
  698,-9,-9,-9,-9,14,-9,21,-9,-9,23,-9, 3, 9,-9,-9,-9,-9,-9,-9,10,-9,-9,-9,-9, 0,-9,22,-9,-9, 0,-9, 8, 0,-9,-9,11,-9,-9,-9,-9,-9,-9,11,14,-9,13,-9,-3,-9,-9, 2,21,-3,16, 2,22, 2,16,-9, 2,-9,16,-3,-9, 2,-9, 2,16,16, 2,29, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
  699,-9,-9,-9,-9,15,-9,22,-9,-9,24,-9, 4,10,-9,-9,-9,-9,-9,-9,11,-9,-9,-9,-9, 0,-9,23,-9,-9, 0,-9, 9, 0,-9,-9,12,-9,-9,-9,-9,-9,-9,12,15,-9,14,-9,-2,-9,-9, 3,22,-2,17, 3,23, 3,17,-9, 3,-9,17,-2,-9, 3,-9, 3,17,17, 3,29, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
  700,-9,-9,-9,-9,16,-9,23,-9,-9,25,-9, 5,11,-9,-9,-9,-9,-9,-9,12,-9,-9,-9,-9, 0,-9,24,-9,-9, 1,-9,10, 1,-9,-9,13,-9,-9,-9,-9,-9,-9,13,16,-9,15,-9,-1,-9,-9, 4,23,-1,18, 4,24, 4,18,-9, 4,-9,18,-1,-9, 4,-9, 4,18,18, 4,29, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
  701,-9,-9,-9,-9,17,-9,24,-9,-9,26,-9, 6,12,-9,-9,-9,-9,-9,-9,13,-9,-9,-9,-9, 0,-9,25,-9,-9, 2,-9,11, 2,-9,-9,14,-9,-9,-9,-9,-9,-9,14,17,-9,16,-9, 0,-9,-9, 5,24, 0,19, 5,25, 5,19,-9, 5,-9,19, 0,-9, 5,-9, 5,19,19, 5,32, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
  702,-9,-9,-9,-9,18,-9,25,-9,-9,27,-9, 7,13,-9,-9,-9,-9,-9,-9,14,-9,-9,-9,-9, 0,-9,26,-9,-9, 3,-9,12, 3,-9,-9,15,-9,-9,-9,-9,-9,-9,15,18,-9,17,-9, 0,-9,-9, 6,25, 0,20, 6,26, 6,20,-9, 6,-9,20, 0,-9, 6,-9, 6,20,20, 6,32, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
  703,-9,-9,-9,-9,19,-9,26,-9,-9,28,-9, 8,14,-9,-9,-9,-9,-9,-9,15,-9,-9,-9,-9, 0,-9,27,-9,-9, 4,-9,13, 4,-9,-9,16,-9,-9,-9,-9,-9,-9,16,19,-9,18,-9, 0,-9,-9, 7,26, 0,21, 7,27, 7,21,-9, 7,-9,21, 0,-9, 7,-9, 7,21,21, 7,32, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
  704,-9,-9,-9,-9,20,-9,27,-9,-9,29,-9, 9,15,-9,-9,-9,-9,-9,-9,16,-9,-9,-9,-9, 0,-9,28,-9,-9, 5,-9,14, 5,-9,-9,17,-9,-9,-9,-9,-9,-9,17,20,-9,19,-9, 0,-9,-9, 8,27, 0,22, 8,28, 8,22,-9, 8,-9,22, 0,-9, 8,-9, 8,22,22, 8,32, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
  705,-9,-9,-9,-9,21,-9,28,-9,-9,30,-9,10,16,-9,-9,-9,-9,-9,-9,17,-9,-9,-9,-9, 0,-9,29,-9,-9, 6,-9,15, 6,-9,-9,18,-9,-9,-9,-9,-9,-9,18,21,-9,20,-9, 0,-9,-9, 9,28, 0,23, 9,29, 9,23,-9, 9,-9,23, 0,-9, 9,-9, 9,23,23, 9,32, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  706,-9,-9,-9,-9,22,-9,29,-9,-9,-9,-9,11,17,-9,-9,-9,-9,-9,-9,18,-9,-9,-9,-9, 0,-9,30,-9,-9, 7,-9,16, 7,-9,-9,19,-9,-9,-9,-9,-9,-9,19,22,-9,21,-9, 1,-9,-9,10,29, 1,24,10,30,10,24,-9,10,-9,24, 1,-9,10,-9,10,24,24,10,31, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  707,-9,-9,-9,-9,23,-9,30,-9,-9,-9,-9,12,18,-9,-9,-9,-9,-9,-9,19,-9,-9,-9,-9, 0,-9,-9,-9,-9, 8,-9,17, 8,-9,-9,20,-9,-9,-9,-9,-9,-9,20,23,-9,22,-9, 2,-9,-9,11,30, 2,25,11,-9,11,25,-9,11,-9,25, 2,-9,11,-9,11,25,25,11,29, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
